capabilityId,sourceId,unitCode,unitTitle,grade,semester,knowledgePointId,knowledgePointName,questionType,effectiveQuestionType,questionForm,questionFormLabel,patternGroupId,basePatternGroupId,patternSpecId,depthModes,contextModes,selectionModes,surfaceId,surfaceRouteId,surfaceStatus,generatorConsumer,validatorConsumer,contextLineage,htmlRouteId,pdfRouteId,defaultQuestionCount,declaredUiMaxQuestionCount,verifiedMaxQuestionCount,capacityEvidence,evidenceLevel,compatibilityPolicy,compatibilityStatus,normalizationEvidence
pgc_g3b_u04_3b04_acbc1af012f00a0b,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_total_minus_shared_amount,個人數量扣除平均分擔,APPLICATION,APPLICATION,application_word_problem,個人數量扣除平均分擔（應用題）,pg_g3b_u04_total_minus_shared_amount,pg_g3b_u04_total_minus_shared_amount,ps_g3b_u04_total_minus_share_reward_points_minus_shared_redemption,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_b8c049560a93a984,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_consecutive_multiplication,連續乘法兩步驟,APPLICATION,APPLICATION,application_word_problem,連續乘法兩步驟（應用題）,pg_g3b_u04_consecutive_multiplication_application,pg_g3b_u04_consecutive_multiplication_application,ps_g3b_u04_consecutive_items_per_row_per_box,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_c1719961c1e867bd,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_multiplicative_quantity_chain,倍數關係推算最後數量,APPLICATION,APPLICATION,application_word_problem,倍數關係推算最後數量（應用題）,pg_g3b_u04_multiplicative_quantity_chain,pg_g3b_u04_multiplicative_quantity_chain,ps_g3b_u04_quantity_chain_personal_quantity_ratio_chain,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_c35b44e34fc0d9c9,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_composite_multiplicative_ratio,兩段倍數關係合成,APPLICATION,APPLICATION,application_word_problem,兩段倍數關係合成（應用題）,pg_g3b_u04_composite_multiplicative_ratio,pg_g3b_u04_composite_multiplicative_ratio,ps_g3b_u04_ratio_capacity_ratio_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_c9cef2c58b58eee7,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_divide_then_add,先平均分再加上原有數量,APPLICATION,APPLICATION,application_word_problem,先平均分再加上原有數量（應用題）,pg_g3b_u04_divide_then_add,pg_g3b_u04_divide_then_add,ps_g3b_u04_div_add_new_packages_plus_existing_stock,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_cd4caca900f8ff1c,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_add_then_divide,先合併再平均分,APPLICATION,APPLICATION,application_word_problem,先合併再平均分（應用題）,pg_g3b_u04_add_then_divide,pg_g3b_u04_add_then_divide,ps_g3b_u04_add_divide_joint_purchase_equal_share,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_d27a78de4357e107,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_subtract_then_divide,先扣除再平均分或分組,APPLICATION,APPLICATION,application_word_problem,先扣除再平均分或分組（應用題）,pg_g3b_u04_subtract_then_divide,pg_g3b_u04_subtract_then_divide,ps_g3b_u04_sub_div_used_amount_then_share,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_d537067b2b9b4c0e,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_group_total_minus_remaining,先分組再扣除剩餘組數,APPLICATION,APPLICATION,application_word_problem,先分組再扣除剩餘組數（應用題）,pg_g3b_u04_group_total_minus_remaining,pg_g3b_u04_group_total_minus_remaining,ps_g3b_u04_group_minus_remaining_formed_teams_minus_inactive_teams,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_debf2ca79d824e6a,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_composite_multiplicative_ratio,兩段倍數關係合成,APPLICATION,APPLICATION,application_word_problem,兩段倍數關係合成（應用題）,pg_g3b_u04_composite_multiplicative_ratio,pg_g3b_u04_composite_multiplicative_ratio,ps_g3b_u04_ratio_length_ratio_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_df8bbe487d132ac6,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_consecutive_multiplication,連續乘法兩步驟,APPLICATION,APPLICATION,application_word_problem,連續乘法兩步驟（應用題）,pg_g3b_u04_consecutive_multiplication_application,pg_g3b_u04_consecutive_multiplication_application,ps_g3b_u04_consecutive_length_width_layers_array,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_e114fabcbc58bc34,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_multiply_then_divide_average_unit_price,先算總價再求平均價格,APPLICATION,APPLICATION,application_word_problem,先算總價再求平均價格（應用題）,pg_g3b_u04_multiply_then_divide_average_unit_price,pg_g3b_u04_multiply_then_divide_average_unit_price,ps_g3b_u04_mul_div_bulk_repack_average_cost,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_e1f1800783c06614,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_total_minus_shared_amount,個人數量扣除平均分擔,APPLICATION,APPLICATION,application_word_problem,個人數量扣除平均分擔（應用題）,pg_g3b_u04_total_minus_shared_amount,pg_g3b_u04_total_minus_shared_amount,ps_g3b_u04_total_minus_share_personal_budget_minus_group_fee,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_e2f7143071e3f48e,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_total_minus_shared_amount,個人數量扣除平均分擔,APPLICATION,APPLICATION,application_word_problem,個人數量扣除平均分擔（應用題）,pg_g3b_u04_total_minus_shared_amount,pg_g3b_u04_total_minus_shared_amount,ps_g3b_u04_total_minus_share_personal_budget_minus_group_fee,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_e76be9b40dcae2cc,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_composite_multiplicative_ratio,兩段倍數關係合成,APPLICATION,APPLICATION,application_word_problem,兩段倍數關係合成（應用題）,pg_g3b_u04_composite_multiplicative_ratio,pg_g3b_u04_composite_multiplicative_ratio,ps_g3b_u04_ratio_weight_ratio_composition,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_ec449df6a7022d5a,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_divide_then_add,先平均分再加上原有數量,APPLICATION,APPLICATION,application_word_problem,先平均分再加上原有數量（應用題）,pg_g3b_u04_divide_then_add,pg_g3b_u04_divide_then_add,ps_g3b_u04_div_add_new_packages_plus_existing_stock,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_f92a0ccad5e553a1,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_group_total_minus_remaining,先分組再扣除剩餘組數,APPLICATION,APPLICATION,application_word_problem,先分組再扣除剩餘組數（應用題）,pg_g3b_u04_group_total_minus_remaining,pg_g3b_u04_group_total_minus_remaining,ps_g3b_u04_group_minus_remaining_prepared_trays_minus_leftover_trays,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_VISIBLE_RUNTIME_EVIDENCE,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u04_3b04_febad664f1481ca1,g3b_u04_3b04,3B-U04,兩步驟計算,3,lower,kp_g3b_u04_add_then_divide,先合併再平均分,PBL,PBL,complete_pbl_task_set,完整 PBL 題組,pg_public_pbl_g3b_u04_3b04,,pbl_g3b_u04_shared_activity_budget,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/public/fifteen-unit-public-pbl-runtime.js,site/modules/curriculum/public/fifteen-unit-public-pbl-worksheet.js,GCTX_15_UNIT_PUBLIC_WORKSHEET_V1,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,fifteen_unit_public_runtime_admission,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u07_3b07_047c3b269d755f57,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_same_denominator_add_sub,同分母分數加減,NUMERIC,NUMERIC,same_denominator_fraction_add_sub,同分母分數加減,pg_g3b_u07_same_denominator_add_sub_numeric,pg_g3b_u07_same_denominator_add_sub_numeric,ps_g3b_u07_same_denominator_add,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u07_3b07_06db67a939ab3554,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_fraction_unit_conversion,單位分數與離散單位換算,NUMERIC,NUMERIC,discrete_fraction_conversion,單位分數與離散單位換算｜數字題,pg_g3b_u07_fraction_unit_conversion_numeric,pg_g3b_u07_fraction_unit_conversion_numeric,ps_g3b_u07_fraction_unit_conversion_item_count_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u07_3b07_085ce4488565b466,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_combined_fraction_context,同一整體的分數合併,APPLICATION,APPLICATION,combined_fraction_context,同一整體的分數合併｜應用題,pg_g3b_u07_combined_fraction_context_application,pg_g3b_u07_combined_fraction_context_application,ps_g3b_u07_combined_fraction_context_difference_application,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_APPLICATION_MAPPED_TO_UI_APPLICATION
pgc_g3b_u07_3b07_0b8e17efed6ce459,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_combined_fraction_context,同一整體的分數合併,APPLICATION,APPLICATION,combined_fraction_context,同一整體的分數合併｜應用題,pg_g3b_u07_combined_fraction_context_application,pg_g3b_u07_combined_fraction_context_application,ps_g3b_u07_combined_fraction_context_original_application,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_APPLICATION_MAPPED_TO_UI_APPLICATION
pgc_g3b_u07_3b07_0f29f78b9a72d815,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_fraction_plus_count_context,分數量與絕對個數合併,APPLICATION,APPLICATION,fraction_plus_count_context,分數量與絕對個數合併｜應用題,pg_g3b_u07_fraction_plus_count_context_application,pg_g3b_u07_fraction_plus_count_context_application,ps_g3b_u07_fraction_plus_count_context_total_application,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,GLOBAL_PRIMARY_R07_AUTHORITATIVE_CONSUMER_CUTOVER,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_APPLICATION_MAPPED_TO_UI_APPLICATION
pgc_g3b_u07_3b07_0f64fc583b1833d5,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_fraction_plus_count_context,分數量與絕對個數合併,NUMERIC,REPRESENTATION,fraction_plus_count_context,分數量與絕對個數合併｜數字題,pg_g3b_u07_fraction_plus_count_context_numeric,pg_g3b_u07_fraction_plus_count_context_numeric,ps_g3b_u07_fraction_plus_count_context_difference_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,CLASSIC,surface.classic.index,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
pgc_g3b_u07_3b07_0ff837dd6c4ad07b,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_fraction_unit_conversion,單位分數與離散單位換算,NUMERIC,NUMERIC,discrete_fraction_conversion,單位分數與離散單位換算｜數字題,pg_g3b_u07_fraction_unit_conversion_numeric,pg_g3b_u07_fraction_unit_conversion_numeric,ps_g3b_u07_fraction_unit_conversion_fractional_units_numeric,NOT_APPLICABLE,NOT_APPLICABLE,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,FALLBACK_404,surface.classic.404_fallback,PUBLIC_DEPRECATED,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PRODUCTION_ADMITTED_OR_PUBLIC_D0,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,
pgc_g3b_u07_3b07_1390c4ccfe8dd0d8,g3b_u07_3b07,3B-U07,分數的加減,3,lower,kp_g3b_u07_original_or_difference_context,由已用、剩餘或差量求未知,NUMERIC,REPRESENTATION,original_or_difference_context,由已用、剩餘或差量求未知｜數字題,pg_g3b_u07_original_or_difference_context_numeric,pg_g3b_u07_original_or_difference_context_numeric,ps_g3b_u07_original_or_difference_context_difference_numeric,NOT_APPLICABLE,global_primary,sourceUnit|singleKnowledgePoint|mixedKnowledgePointsSameUnit,PIXEL,surface.pixel.beta,PUBLIC_ACTIVE,site/modules/curriculum/batch-a/batch-a-browser-generator-p03f13.js,site/modules/curriculum/batch-a/batch-a-browser-validator-p03f13.js,NOT_APPLICABLE,renderer.preview_html,renderer.iframe_print,20,200,,UNVERIFIED_UNTIL_PGC_R03,PUBLIC_CANDIDATE_WITH_ACCEPTANCE_EVIDENCE,w3_slice007_two_kp_numeric_application_role_preserving_context,ACCOUNTED_PENDING_PGC_R02_INTERSECTION_NORMALIZATION,SUBTYPE_REPRESENTATION_MAPPED_TO_UI_NUMERIC
